Instrument:  EduRaman Pro
The Light Source Type:  532.08nm laser/Tungsten lamp
Detector:  ERAM7X-1
Laser Power(%):  100%
Grating(g/mm):  1200
Slit Width:  50μm
Objective:  10x / 0.3NA
Acq. time(ms):  1000
Accumulation:  1
Spectra_type:  0-2000cm⁻¹
TimeSeq:  5
TimeCycle(ms):  100
Temperature:  -4.3℃
pixel(2026/03/27 15:06:24)	wavelength(2026/03/27 15:06:24)	wavenumber(2026/03/27 15:06:24)	ramanshift(2026/03/27 15:06:24)	intensity(2026/03/27 15:06:24)
656	588.158	17002.25	1791.92	15787.000
657	588.237	16999.94	1794.23	15943.000
658	588.317	16997.63	1796.53	16203.000
659	588.397	16995.33	1798.84	16387.000
660	588.477	16993.02	1801.14	16756.000
661	588.557	16990.72	1803.45	16802.000
662	588.636	16988.41	1805.75	16865.000
663	588.716	16986.11	1808.06	17040.000
664	588.796	16983.81	1810.36	17087.000
665	588.876	16981.51	1812.66	17041.000
666	588.956	16979.21	1814.96	17016.000
667	589.036	16976.90	1817.26	17127.000
668	589.115	16974.60	1819.56	16998.000
669	589.195	16972.31	1821.86	16998.000
670	589.275	16970.01	1824.16	17025.000
671	589.355	16967.71	1826.46	17032.000
672	589.435	16965.41	1828.76	17023.000
673	589.514	16963.11	1831.05	17037.000
674	589.594	16960.82	1833.35	17077.000
675	589.674	16958.52	1835.64	17024.000
676	589.754	16956.23	1837.94	16949.000
677	589.834	16953.93	1840.23	16926.000
678	589.913	16951.64	1842.53	16878.000
679	589.993	16949.35	1844.82	16685.000
680	590.073	16947.05	1847.11	16707.000
681	590.153	16944.76	1849.40	16488.000
682	590.233	16942.47	1851.70	16400.000
683	590.313	16940.18	1853.99	16311.000
684	590.392	16937.89	1856.28	16149.000
685	590.472	16935.60	1858.57	16080.000
686	590.552	16933.31	1860.85	15900.000
687	590.632	16931.02	1863.14	15776.000
688	590.712	16928.74	1865.43	15800.000
689	590.791	16926.45	1867.72	15700.000
690	590.871	16924.16	1870.00	15605.000
691	590.951	16921.88	1872.29	15579.000
692	591.031	16919.59	1874.57	15508.000
693	591.111	16917.31	1876.86	15383.000
694	591.190	16915.02	1879.14	15218.000
695	591.270	16912.74	1881.42	15144.000
696	591.350	16910.46	1883.71	14973.000
697	591.430	16908.18	1885.99	15023.000
698	591.510	16905.90	1888.27	15032.000
699	591.589	16903.62	1890.55	15083.000
700	591.669	16901.34	1892.83	15094.000
701	591.749	16899.06	1895.11	15055.000
702	591.829	16896.78	1897.39	15056.000
703	591.909	16894.50	1899.67	15007.000
704	591.988	16892.22	1901.94	15145.000
705	592.068	16889.95	1904.22	15331.000
706	592.148	16887.67	1906.50	15380.000
707	592.228	16885.39	1908.77	15486.000
708	592.308	16883.12	1911.05	15644.000
709	592.387	16880.85	1913.32	15712.000
710	592.467	16878.57	1915.59	15776.000
711	592.547	16876.30	1917.87	15819.000
712	592.627	16874.03	1920.14	15960.000
713	592.707	16871.75	1922.41	15879.000
714	592.786	16869.48	1924.68	15897.000
715	592.866	16867.21	1926.95	15857.000
716	592.946	16864.94	1929.22	15705.000
717	593.026	16862.67	1931.49	15552.000
718	593.106	16860.41	1933.76	15424.000
719	593.185	16858.14	1936.03	15307.000
720	593.265	16855.87	1938.30	15251.000
721	593.345	16853.60	1940.56	15259.000
722	593.425	16851.34	1942.83	15171.000
723	593.505	16849.07	1945.10	15205.000
724	593.584	16846.81	1947.36	15212.000
725	593.664	16844.54	1949.62	15119.000
726	593.744	16842.28	1951.89	15173.000
727	593.824	16840.02	1954.15	15095.000
728	593.903	16837.75	1956.41	15069.000
729	593.983	16835.49	1958.68	14999.000
730	594.063	16833.23	1960.94	14995.000
731	594.143	16830.97	1963.20	15098.000
732	594.223	16828.71	1965.46	15086.000
733	594.302	16826.45	1967.72	15197.000
734	594.382	16824.19	1969.97	15232.000
735	594.462	16821.93	1972.23	15240.000
736	594.542	16819.68	1974.49	15306.000
737	594.622	16817.42	1976.75	15219.000
738	594.701	16815.16	1979.00	15074.000
739	594.781	16812.91	1981.26	14909.000
740	594.861	16810.65	1983.51	14759.000
741	594.941	16808.40	1985.77	14469.000
742	595.020	16806.14	1988.02	14271.000
743	595.100	16803.89	1990.28	14192.000
744	595.180	16801.64	1992.53	14098.000
745	595.260	16799.39	1994.78	14023.000
746	595.340	16797.14	1997.03	14020.000
747	595.419	16794.88	1999.28	13929.000
748	595.499	16792.63	2001.53	13936.000
749	595.579	16790.39	2003.78	13900.000
750	595.659	16788.14	2006.03	13748.000
751	595.739	16785.89	2008.28	13694.000
752	595.818	16783.64	2010.53	13644.000
753	595.898	16781.39	2012.77	13619.000
754	595.978	16779.15	2015.02	13648.000
755	596.058	16776.90	2017.26	13746.000
756	596.137	16774.66	2019.51	13733.000
757	596.217	16772.41	2021.75	13845.000
758	596.297	16770.17	2024.00	13806.000
759	596.377	16767.93	2026.24	13805.000
760	596.456	16765.68	2028.48	13912.000
761	596.536	16763.44	2030.73	13820.000
762	596.616	16761.20	2032.97	13846.000
763	596.696	16758.96	2035.21	13736.000
764	596.776	16756.72	2037.45	13756.000
765	596.855	16754.48	2039.69	13744.000
766	596.935	16752.24	2041.93	13777.000
767	597.015	16750.00	2044.16	13804.000
768	597.095	16747.76	2046.40	13827.000
769	597.174	16745.53	2048.64	14014.000
770	597.254	16743.29	2050.88	14114.000
771	597.334	16741.05	2053.11	14225.000
772	597.414	16738.82	2055.35	14147.000
773	597.493	16736.58	2057.58	14115.000
774	597.573	16734.35	2059.82	14079.000
775	597.653	16732.12	2062.05	14017.000
776	597.733	16729.88	2064.28	13880.000
777	597.813	16727.65	2066.51	13886.000
778	597.892	16725.42	2068.75	13826.000
779	597.972	16723.19	2070.98	13846.000
780	598.052	16720.96	2073.21	13937.000
781	598.132	16718.73	2075.44	13950.000
782	598.211	16716.50	2077.67	14078.000
783	598.291	16714.27	2079.89	14251.000
784	598.371	16712.04	2082.12	14356.000
785	598.451	16709.82	2084.35	14572.000
786	598.530	16707.59	2086.58	14700.000
787	598.610	16705.36	2088.80	14736.000
788	598.690	16703.14	2091.03	14787.000
789	598.770	16700.91	2093.25	14806.000
790	598.849	16698.69	2095.48	14744.000
791	598.929	16696.47	2097.70	14761.000
792	599.009	16694.24	2099.92	14648.000
793	599.089	16692.02	2102.15	14497.000
794	599.168	16689.80	2104.37	14395.000
795	599.248	16687.58	2106.59	14315.000
796	599.328	16685.36	2108.81	14327.000
797	599.408	16683.14	2111.03	14220.000
798	599.487	16680.92	2113.25	14185.000
799	599.567	16678.70	2115.47	14333.000
800	599.647	16676.48	2117.69	14307.000
801	599.727	16674.26	2119.90	14454.000
802	599.806	16672.05	2122.12	14516.000
803	599.886	16669.83	2124.34	14529.000
804	599.966	16667.61	2126.55	14665.000
805	600.046	16665.40	2128.77	14702.000
806	600.125	16663.18	2130.98	14725.000
807	600.205	16660.97	2133.20	14720.000
808	600.285	16658.76	2135.41	14708.000
809	600.365	16656.54	2137.62	14830.000
810	600.444	16654.33	2139.84	14839.000
811	600.524	16652.12	2142.05	14931.000
812	600.604	16649.91	2144.26	14974.000
813	600.684	16647.70	2146.47	14925.000
814	600.763	16645.49	2148.68	14986.000
815	600.843	16643.28	2150.89	14950.000
816	600.923	16641.07	2153.10	14848.000
817	601.003	16638.86	2155.30	14745.000
818	601.082	16636.66	2157.51	14642.000
819	601.162	16634.45	2159.72	14645.000
820	601.242	16632.24	2161.92	14479.000
821	601.322	16630.04	2164.13	14456.000
822	601.401	16627.83	2166.33	14345.000
823	601.481	16625.63	2168.54	14286.000
824	601.561	16623.43	2170.74	14246.000
825	601.640	16621.22	2172.94	14154.000
826	601.720	16619.02	2175.15	14086.000
827	601.800	16616.82	2177.35	14121.000
828	601.880	16614.62	2179.55	14056.000
829	601.959	16612.42	2181.75	13966.000
830	602.039	16610.22	2183.95	13954.000
831	602.119	16608.02	2186.15	13787.000
832	602.199	16605.82	2188.35	13700.000
833	602.278	16603.62	2190.55	13629.000
834	602.358	16601.42	2192.74	13527.000
835	602.438	16599.22	2194.94	13438.000
836	602.518	16597.03	2197.14	13318.000
837	602.597	16594.83	2199.33	13174.000
838	602.677	16592.64	2201.53	13039.000
839	602.757	16590.44	2203.72	13025.000
840	602.836	16588.25	2205.92	12822.000
841	602.916	16586.06	2208.11	12715.000
842	602.996	16583.86	2210.30	12643.000
843	603.076	16581.67	2212.50	12606.000
844	603.155	16579.48	2214.69	12601.000
845	603.235	16577.29	2216.88	12495.000
846	603.315	16575.10	2219.07	12418.000
847	603.394	16572.91	2221.26	12350.000
848	603.474	16570.72	2223.45	12428.000
849	603.554	16568.53	2225.64	12396.000
850	603.634	16566.34	2227.83	12331.000
851	603.713	16564.15	2230.01	12381.000
852	603.793	16561.97	2232.20	12350.000
853	603.873	16559.78	2234.39	12485.000
854	603.952	16557.60	2236.57	12516.000
855	604.032	16555.41	2238.76	12413.000
856	604.112	16553.23	2240.94	12478.000
857	604.192	16551.04	2243.12	12526.000
858	604.271	16548.86	2245.31	12523.000
859	604.351	16546.68	2247.49	12564.000
860	604.431	16544.49	2249.67	12652.000
861	604.510	16542.31	2251.85	12628.000
862	604.590	16540.13	2254.03	12736.000
863	604.670	16537.95	2256.22	12714.000
864	604.750	16535.77	2258.39	12626.000
865	604.829	16533.59	2260.57	12898.000
866	604.909	16531.41	2262.75	13058.000
867	604.989	16529.24	2264.93	13104.000
868	605.068	16527.06	2267.11	13289.000
869	605.148	16524.88	2269.28	13445.000
870	605.228	16522.71	2271.46	13578.000
871	605.307	16520.53	2273.64	13678.000
872	605.387	16518.36	2275.81	13839.000
873	605.467	16516.18	2277.99	13966.000
874	605.547	16514.01	2280.16	14044.000
875	605.626	16511.83	2282.33	14124.000
876	605.706	16509.66	2284.50	14142.000
877	605.786	16507.49	2286.68	14166.000
878	605.865	16505.32	2288.85	14210.000
879	605.945	16503.15	2291.02	14195.000
880	606.025	16500.98	2293.19	14159.000
881	606.104	16498.81	2295.36	14311.000
882	606.184	16496.64	2297.53	14238.000
883	606.264	16494.47	2299.70	14385.000
884	606.343	16492.30	2301.86	14296.000
885	606.423	16490.14	2304.03	14403.000
886	606.503	16487.97	2306.20	14464.000
887	606.583	16485.80	2308.36	14414.000
888	606.662	16483.64	2310.53	14416.000
889	606.742	16481.47	2312.69	14360.000
890	606.822	16479.31	2314.86	14357.000
891	606.901	16477.14	2317.02	14284.000
892	606.981	16474.98	2319.18	14329.000
893	607.061	16472.82	2321.35	14349.000
894	607.140	16470.66	2323.51	14327.000
895	607.220	16468.50	2325.67	14393.000
896	607.300	16466.34	2327.83	14464.000
897	607.379	16464.18	2329.99	14485.000
898	607.459	16462.02	2332.15	14621.000
899	607.539	16459.86	2334.31	14800.000
900	607.618	16457.70	2336.47	14947.000
901	607.698	16455.54	2338.63	15137.000
902	607.778	16453.38	2340.78	15252.000
903	607.857	16451.23	2342.94	15367.000
904	607.937	16449.07	2345.10	15436.000
905	608.017	16446.92	2347.25	15551.000
906	608.096	16444.76	2349.41	15547.000
907	608.176	16442.61	2351.56	15667.000
908	608.256	16440.45	2353.71	15626.000
909	608.335	16438.30	2355.87	15585.000
910	608.415	16436.15	2358.02	15515.000
911	608.495	16434.00	2360.17	15590.000
912	608.574	16431.84	2362.32	15614.000
913	608.654	16429.69	2364.47	15680.000
914	608.734	16427.54	2366.62	15795.000
915	608.813	16425.39	2368.77	15809.000
916	608.893	16423.24	2370.92	15817.000
917	608.973	16421.10	2373.07	15877.000
918	609.052	16418.95	2375.22	15752.000
919	609.132	16416.80	2377.36	15857.000
920	609.212	16414.65	2379.51	15850.000
921	609.291	16412.51	2381.66	15722.000
922	609.371	16410.36	2383.80	15772.000
923	609.451	16408.22	2385.95	15753.000
924	609.530	16406.07	2388.09	15600.000
925	609.610	16403.93	2390.24	15588.000
926	609.690	16401.79	2392.38	15583.000
927	609.769	16399.64	2394.52	15568.000
928	609.849	16397.50	2396.66	15543.000
929	609.929	16395.36	2398.80	15468.000
930	610.008	16393.22	2400.95	15429.000
931	610.088	16391.08	2403.09	15413.000
932	610.168	16388.94	2405.23	15446.000
933	610.247	16386.80	2407.36	15457.000
934	610.327	16384.66	2409.50	15401.000
935	610.406	16382.53	2411.64	15515.000
936	610.486	16380.39	2413.78	15432.000
937	610.566	16378.25	2415.91	15376.000
938	610.645	16376.12	2418.05	15276.000
939	610.725	16373.98	2420.19	15162.000
940	610.805	16371.85	2422.32	15005.000
941	610.884	16369.71	2424.46	14970.000
942	610.964	16367.58	2426.59	14766.000
943	611.044	16365.44	2428.72	14610.000
944	611.123	16363.31	2430.85	14608.000
945	611.203	16361.18	2432.99	14500.000
946	611.283	16359.05	2435.12	14386.000
947	611.362	16356.92	2437.25	14465.000
948	611.442	16354.79	2439.38	14315.000
949	611.521	16352.66	2441.51	14365.000
950	611.601	16350.53	2443.64	14441.000
951	611.681	16348.40	2445.77	14427.000
952	611.760	16346.27	2447.89	14521.000
953	611.840	16344.14	2450.02	14572.000
954	611.920	16342.02	2452.15	14630.000
955	611.999	16339.89	2454.28	14709.000
956	612.079	16337.77	2456.40	14859.000
957	612.158	16335.64	2458.53	14878.000
958	612.238	16333.52	2460.65	15052.000
959	612.318	16331.39	2462.77	15066.000
960	612.397	16329.27	2464.90	15055.000
961	612.477	16327.15	2467.02	15042.000
962	612.557	16325.02	2469.14	15016.000
963	612.636	16322.90	2471.26	15080.000
964	612.716	16320.78	2473.39	15042.000
965	612.795	16318.66	2475.51	15044.000
966	612.875	16316.54	2477.63	15032.000
967	612.955	16314.42	2479.74	14997.000
968	613.034	16312.30	2481.86	15000.000
969	613.114	16310.18	2483.98	15015.000
970	613.193	16308.07	2486.10	15058.000
971	613.273	16305.95	2488.22	15096.000
972	613.353	16303.83	2490.33	15113.000
973	613.432	16301.72	2492.45	15243.000
974	613.512	16299.60	2494.56	15425.000
975	613.592	16297.49	2496.68	15648.000
976	613.671	16295.37	2498.79	15682.000
977	613.751	16293.26	2500.91	15972.000
978	613.830	16291.15	2503.02	16003.000
979	613.910	16289.03	2505.13	16324.000
980	613.990	16286.92	2507.24	16687.000
981	614.069	16284.81	2509.35	17048.000
982	614.149	16282.70	2511.47	17337.000
983	614.228	16280.59	2513.58	17704.000
984	614.308	16278.48	2515.68	18172.000
985	614.388	16276.37	2517.79	18511.000
986	614.467	16274.26	2519.90	18977.000
987	614.547	16272.16	2522.01	19449.000
988	614.626	16270.05	2524.12	19885.000
989	614.706	16267.94	2526.22	20249.000
990	614.785	16265.84	2528.33	20602.000
991	614.865	16263.73	2530.44	20687.000
992	614.945	16261.63	2532.54	20792.000
993	615.024	16259.52	2534.64	20920.000
994	615.104	16257.42	2536.75	20684.000
995	615.183	16255.31	2538.85	20479.000
996	615.263	16253.21	2540.95	20437.000
997	615.343	16251.11	2543.06	20329.000
998	615.422	16249.01	2545.16	20146.000
999	615.502	16246.91	2547.26	20111.000
1000	615.581	16244.81	2549.36	19836.000
1001	615.661	16242.71	2551.46	19667.000
1002	615.740	16240.61	2553.56	19726.000
1003	615.820	16238.51	2555.66	19532.000
1004	615.900	16236.41	2557.75	19348.000
1005	615.979	16234.31	2559.85	19270.000
1006	616.059	16232.22	2561.95	19070.000
1007	616.138	16230.12	2564.05	18952.000
1008	616.218	16228.03	2566.14	18882.000
1009	616.297	16225.93	2568.24	18849.000
1010	616.377	16223.84	2570.33	18704.000
1011	616.457	16221.74	2572.43	18577.000
1012	616.536	16219.65	2574.52	18491.000
1013	616.616	16217.55	2576.61	18435.000
1014	616.695	16215.46	2578.70	18358.000
1015	616.775	16213.37	2580.80	18194.000
1016	616.854	16211.28	2582.89	18077.000
1017	616.934	16209.19	2584.98	18029.000
1018	617.014	16207.10	2587.07	17794.000
1019	617.093	16205.01	2589.16	17768.000
1020	617.173	16202.92	2591.25	17717.000
1021	617.252	16200.83	2593.33	17695.000
1022	617.332	16198.74	2595.42	17558.000
1023	617.411	16196.66	2597.51	17580.000
1024	617.491	16194.57	2599.60	17605.000
